,px,Banana plantation,all
170,0.17017017017017017,0.9767441860465116,0.9767441860465116
171,0.17117117117117117,0.9767441860465116,0.9767441860465116
172,0.17217217217217218,0.9767441860465116,0.9767441860465116
173,0.17317317317317318,0.9767441860465116,0.9767441860465116
174,0.17417417417417416,0.9767441860465116,0.9767441860465116
175,0.17517517517517517,0.9767441860465116,0.9767441860465116
176,0.17617617617617617,0.9767441860465116,0.9767441860465116
177,0.17717717717717718,0.9767441860465116,0.9767441860465116
178,0.1781781781781782,0.9767441860465116,0.9767441860465116
179,0.17917917917917917,0.9767441860465116,0.9767441860465116
180,0.18018018018018017,0.9767441860465116,0.9767441860465116
181,0.18118118118118118,0.9767441860465116,0.9767441860465116
182,0.18218218218218218,0.9767441860465116,0.9767441860465116
183,0.1831831831831832,0.9767441860465116,0.9767441860465116
184,0.1841841841841842,0.9767441860465116,0.9767441860465116
185,0.18518518518518517,0.9767441860465116,0.9767441860465116
186,0.18618618618618618,0.9767441860465116,0.9767441860465116
187,0.1871871871871872,0.9767441860465116,0.9767441860465116
188,0.1881881881881882,0.9767441860465116,0.9767441860465116
189,0.1891891891891892,0.9767441860465116,0.9767441860465116
190,0.19019019019019018,0.9767441860465116,0.9767441860465116
191,0.19119119119119118,0.9767441860465116,0.9767441860465116
192,0.1921921921921922,0.9767441860465116,0.9767441860465116
193,0.1931931931931932,0.9767441860465116,0.9767441860465116
194,0.1941941941941942,0.9767441860465116,0.9767441860465116
195,0.19519519519519518,0.9767441860465116,0.9767441860465116
196,0.1961961961961962,0.9767441860465116,0.9767441860465116
197,0.1971971971971972,0.9767441860465116,0.9767441860465116
198,0.1981981981981982,0.9767441860465116,0.9767441860465116
199,0.1991991991991992,0.9767441860465116,0.9767441860465116
200,0.20020020020020018,0.9767441860465116,0.9767441860465116
201,0.2012012012012012,0.9767441860465116,0.9767441860465116
202,0.2022022022022022,0.9767441860465116,0.9767441860465116
203,0.2032032032032032,0.9767441860465116,0.9767441860465116
204,0.2042042042042042,0.9767441860465116,0.9767441860465116
205,0.20520520520520522,0.9767441860465116,0.9767441860465116
206,0.2062062062062062,0.9767441860465116,0.9767441860465116
207,0.2072072072072072,0.9767441860465116,0.9767441860465116
208,0.2082082082082082,0.9767441860465116,0.9767441860465116
209,0.2092092092092092,0.9767441860465116,0.9767441860465116
210,0.21021021021021022,0.9767441860465116,0.9767441860465116
211,0.2112112112112112,0.9767441860465116,0.9767441860465116
212,0.2122122122122122,0.9767441860465116,0.9767441860465116
213,0.2132132132132132,0.9767441860465116,0.9767441860465116
214,0.21421421421421422,0.9767441860465116,0.9767441860465116
215,0.21521521521521522,0.9767441860465116,0.9767441860465116
216,0.21621621621621623,0.9767441860465116,0.9767441860465116
217,0.2172172172172172,0.9767441860465116,0.9767441860465116
218,0.2182182182182182,0.9767441860465116,0.9767441860465116
219,0.21921921921921922,0.9767441860465116,0.9767441860465116
220,0.22022022022022023,0.9767441860465116,0.9767441860465116
221,0.22122122122122123,0.9767441860465116,0.9767441860465116
222,0.2222222222222222,0.9767441860465116,0.9767441860465116
223,0.22322322322322322,0.9767441860465116,0.9767441860465116
224,0.22422422422422422,0.9767441860465116,0.9767441860465116
225,0.22522522522522523,0.9767441860465116,0.9767441860465116
226,0.22622622622622623,0.9767441860465116,0.9767441860465116
227,0.2272272272272272,0.9767441860465116,0.9767441860465116
228,0.22822822822822822,0.9767441860465116,0.9767441860465116
229,0.22922922922922923,0.9767441860465116,0.9767441860465116
230,0.23023023023023023,0.9767441860465116,0.9767441860465116
231,0.23123123123123124,0.9767441860465116,0.9767441860465116
232,0.23223223223223222,0.9767441860465116,0.9767441860465116
233,0.23323323323323322,0.9767441860465116,0.9767441860465116
234,0.23423423423423423,0.9767441860465116,0.9767441860465116
235,0.23523523523523523,0.9767441860465116,0.9767441860465116
236,0.23623623623623624,0.9767441860465116,0.9767441860465116
237,0.23723723723723725,0.9767441860465116,0.9767441860465116
238,0.23823823823823823,0.9767441860465116,0.9767441860465116
239,0.23923923923923923,0.9767441860465116,0.9767441860465116
240,0.24024024024024024,0.9767441860465116,0.9767441860465116
241,0.24124124124124124,0.9767441860465116,0.9767441860465116
242,0.24224224224224225,0.9767441860465116,0.9767441860465116
243,0.24324324324324323,0.9767441860465116,0.9767441860465116
244,0.24424424424424424,0.9767441860465116,0.9767441860465116
245,0.24524524524524524,0.9767441860465116,0.9767441860465116
246,0.24624624624624625,0.9767441860465116,0.9767441860465116
247,0.24724724724724725,0.9767441860465116,0.9767441860465116
248,0.24824824824824826,0.9767441860465116,0.9767441860465116
249,0.24924924924924924,0.9767441860465116,0.9767441860465116
250,0.2502502502502503,0.9767441860465116,0.9767441860465116
251,0.25125125125125125,0.9767441860465116,0.9767441860465116
252,0.25225225225225223,0.9767441860465116,0.9767441860465116
253,0.25325325325325326,0.9767441860465116,0.9767441860465116
254,0.25425425425425424,0.9767441860465116,0.9767441860465116
255,0.2552552552552553,0.9767441860465116,0.9767441860465116
256,0.25625625625625625,0.9767441860465116,0.9767441860465116
257,0.25725725725725723,0.9767441860465116,0.9767441860465116
258,0.25825825825825827,0.9767441860465116,0.9767441860465116
259,0.25925925925925924,0.9767441860465116,0.9767441860465116
260,0.2602602602602603,0.9767441860465116,0.9767441860465116
261,0.26126126126126126,0.9767441860465116,0.9767441860465116
262,0.26226226226226224,0.9767441860465116,0.9767441860465116
263,0.26326326326326327,0.9767441860465116,0.9767441860465116
264,0.26426426426426425,0.9767441860465116,0.9767441860465116
265,0.2652652652652653,0.9767441860465116,0.9767441860465116
266,0.26626626626626626,0.9767441860465116,0.9767441860465116
267,0.26726726726726724,0.9767441860465116,0.9767441860465116
268,0.2682682682682683,0.9767441860465116,0.9767441860465116
269,0.26926926926926925,0.9767441860465116,0.9767441860465116
270,0.2702702702702703,0.9767441860465116,0.9767441860465116
271,0.27127127127127126,0.9767441860465116,0.9767441860465116
272,0.27227227227227224,0.9767441860465116,0.9767441860465116
273,0.2732732732732733,0.9767441860465116,0.9767441860465116
274,0.27427427427427425,0.9767441860465116,0.9767441860465116
275,0.2752752752752753,0.9767441860465116,0.9767441860465116
276,0.27627627627627627,0.9767441860465116,0.9767441860465116
277,0.2772772772772773,0.9767441860465116,0.9767441860465116
278,0.2782782782782783,0.9767441860465116,0.9767441860465116
279,0.27927927927927926,0.9767441860465116,0.9767441860465116
280,0.2802802802802803,0.9767441860465116,0.9767441860465116
281,0.28128128128128127,0.9767441860465116,0.9767441860465116
282,0.2822822822822823,0.9767441860465116,0.9767441860465116
283,0.2832832832832833,0.9767441860465116,0.9767441860465116
284,0.28428428428428426,0.9767441860465116,0.9767441860465116
285,0.2852852852852853,0.9767441860465116,0.9767441860465116
286,0.2862862862862863,0.9767441860465116,0.9767441860465116
287,0.2872872872872873,0.9767441860465116,0.9767441860465116
288,0.2882882882882883,0.9767441860465116,0.9767441860465116
289,0.28928928928928926,0.9767441860465116,0.9767441860465116
290,0.2902902902902903,0.9767441860465116,0.9767441860465116
291,0.2912912912912913,0.9767441860465116,0.9767441860465116
292,0.2922922922922923,0.9767441860465116,0.9767441860465116
293,0.2932932932932933,0.9767441860465116,0.9767441860465116
294,0.29429429429429427,0.9767441860465116,0.9767441860465116
295,0.2952952952952953,0.9767441860465116,0.9767441860465116
296,0.2962962962962963,0.9767441860465116,0.9767441860465116
297,0.2972972972972973,0.9767441860465116,0.9767441860465116
298,0.2982982982982983,0.9767441860465116,0.9767441860465116
299,0.29929929929929927,0.9767441860465116,0.9767441860465116
300,0.3003003003003003,0.9767441860465116,0.9767441860465116
301,0.3013013013013013,0.9767441860465116,0.9767441860465116
302,0.3023023023023023,0.9767441860465116,0.9767441860465116
303,0.3033033033033033,0.9767441860465116,0.9767441860465116
304,0.30430430430430433,0.9767441860465116,0.9767441860465116
305,0.3053053053053053,0.9767441860465116,0.9767441860465116
306,0.3063063063063063,0.9767441860465116,0.9767441860465116
307,0.3073073073073073,0.9767441860465116,0.9767441860465116
308,0.3083083083083083,0.9767441860465116,0.9767441860465116
309,0.30930930930930933,0.9767441860465116,0.9767441860465116
310,0.3103103103103103,0.9767441860465116,0.9767441860465116
311,0.3113113113113113,0.9767441860465116,0.9767441860465116
312,0.3123123123123123,0.9767441860465116,0.9767441860465116
313,0.3133133133133133,0.9767441860465116,0.9767441860465116
314,0.31431431431431434,0.9767441860465116,0.9767441860465116
315,0.3153153153153153,0.9767441860465116,0.9767441860465116
316,0.3163163163163163,0.9767441860465116,0.9767441860465116
317,0.3173173173173173,0.9767441860465116,0.9767441860465116
318,0.3183183183183183,0.9767441860465116,0.9767441860465116
319,0.31931931931931934,0.9767441860465116,0.9767441860465116
320,0.3203203203203203,0.9767441860465116,0.9767441860465116
321,0.3213213213213213,0.9767441860465116,0.9767441860465116
322,0.32232232232232233,0.9767441860465116,0.9767441860465116
323,0.3233233233233233,0.9767441860465116,0.9767441860465116
324,0.32432432432432434,0.9767441860465116,0.9767441860465116
325,0.3253253253253253,0.9767441860465116,0.9767441860465116
326,0.3263263263263263,0.9767441860465116,0.9767441860465116
327,0.32732732732732733,0.9767441860465116,0.9767441860465116
328,0.3283283283283283,0.9767441860465116,0.9767441860465116
329,0.32932932932932935,0.9767441860465116,0.9767441860465116
330,0.3303303303303303,0.9767441860465116,0.9767441860465116
331,0.3313313313313313,0.9767441860465116,0.9767441860465116
332,0.33233233233233234,0.9767441860465116,0.9767441860465116
333,0.3333333333333333,0.9767441860465116,0.9767441860465116
334,0.33433433433433435,0.9767441860465116,0.9767441860465116
335,0.3353353353353353,0.9767441860465116,0.9767441860465116
336,0.3363363363363363,0.9767441860465116,0.9767441860465116
337,0.33733733733733734,0.9767441860465116,0.9767441860465116
338,0.3383383383383383,0.9767441860465116,0.9767441860465116
339,0.33933933933933935,0.9767441860465116,0.9767441860465116
340,0.34034034034034033,0.9749216300940439,0.9749216300940439
341,0.34134134134134136,0.9749216300940439,0.9749216300940439
342,0.34234234234234234,0.9749216300940439,0.9749216300940439
343,0.3433433433433433,0.9749216300940439,0.9749216300940439
344,0.34434434434434436,0.9749216300940439,0.9749216300940439
345,0.34534534534534533,0.9749216300940439,0.9749216300940439
346,0.34634634634634637,0.9749216300940439,0.9749216300940439
347,0.34734734734734735,0.9749216300940439,0.9749216300940439
348,0.3483483483483483,0.9749216300940439,0.9749216300940439
349,0.34934934934934936,0.9749216300940439,0.9749216300940439
350,0.35035035035035034,0.9749216300940439,0.9749216300940439
351,0.35135135135135137,0.9749216300940439,0.9749216300940439
352,0.35235235235235235,0.9749216300940439,0.9749216300940439
353,0.3533533533533533,0.9749216300940439,0.9749216300940439
354,0.35435435435435436,0.9749216300940439,0.9749216300940439
355,0.35535535535535534,0.9749216300940439,0.9749216300940439
356,0.3563563563563564,0.9749216300940439,0.9749216300940439
357,0.35735735735735735,0.9749216300940439,0.9749216300940439
358,0.35835835835835833,0.9749216300940439,0.9749216300940439
359,0.35935935935935936,0.9749216300940439,0.9749216300940439
360,0.36036036036036034,0.9728915662650602,0.9728915662650602
361,0.3613613613613614,0.9728915662650602,0.9728915662650602
362,0.36236236236236236,0.9728915662650602,0.9728915662650602
363,0.36336336336336333,0.9728915662650602,0.9728915662650602
364,0.36436436436436437,0.9728915662650602,0.9728915662650602
365,0.36536536536536535,0.9728915662650602,0.9728915662650602
366,0.3663663663663664,0.9728915662650602,0.9728915662650602
367,0.36736736736736736,0.9728915662650602,0.9728915662650602
368,0.3683683683683684,0.9728915662650602,0.9728915662650602
369,0.36936936936936937,0.9728915662650602,0.9728915662650602
370,0.37037037037037035,0.9728915662650602,0.9728915662650602
371,0.3713713713713714,0.9728915662650602,0.9728915662650602
372,0.37237237237237236,0.9728915662650602,0.9728915662650602
373,0.3733733733733734,0.9728915662650602,0.9728915662650602
374,0.3743743743743744,0.9697802197802198,0.9697802197802198
375,0.37537537537537535,0.9697802197802198,0.9697802197802198
376,0.3763763763763764,0.9697802197802198,0.9697802197802198
377,0.37737737737737737,0.9697802197802198,0.9697802197802198
378,0.3783783783783784,0.9697802197802198,0.9697802197802198
379,0.3793793793793794,0.9697802197802198,0.9697802197802198
380,0.38038038038038036,0.9697802197802198,0.9697802197802198
381,0.3813813813813814,0.9697802197802198,0.9697802197802198
382,0.38238238238238237,0.9697802197802198,0.9697802197802198
383,0.3833833833833834,0.9697802197802198,0.9697802197802198
384,0.3843843843843844,0.9697802197802198,0.9697802197802198
385,0.38538538538538536,0.9697802197802198,0.9697802197802198
386,0.3863863863863864,0.9697802197802198,0.9697802197802198
387,0.38738738738738737,0.9697802197802198,0.9697802197802198
388,0.3883883883883884,0.9697802197802198,0.9697802197802198
389,0.3893893893893894,0.9697802197802198,0.9697802197802198
390,0.39039039039039036,0.9697802197802198,0.9697802197802198
391,0.3913913913913914,0.9697802197802198,0.9697802197802198
392,0.3923923923923924,0.9697802197802198,0.9697802197802198
393,0.3933933933933934,0.9697802197802198,0.9697802197802198
394,0.3943943943943944,0.9697802197802198,0.9697802197802198
395,0.39539539539539537,0.9697802197802198,0.9697802197802198
396,0.3963963963963964,0.9697802197802198,0.9697802197802198
397,0.3973973973973974,0.9697802197802198,0.9697802197802198
398,0.3983983983983984,0.9697802197802198,0.9697802197802198
399,0.3993993993993994,0.9697802197802198,0.9697802197802198
400,0.40040040040040037,0.9697802197802198,0.9697802197802198
401,0.4014014014014014,0.9697802197802198,0.9697802197802198
402,0.4024024024024024,0.9697802197802198,0.9697802197802198
403,0.4034034034034034,0.9697802197802198,0.9697802197802198
404,0.4044044044044044,0.9697802197802198,0.9697802197802198
405,0.40540540540540543,0.9697802197802198,0.9697802197802198
406,0.4064064064064064,0.9697802197802198,0.9697802197802198
407,0.4074074074074074,0.9697802197802198,0.9697802197802198
408,0.4084084084084084,0.9697802197802198,0.9697802197802198
409,0.4094094094094094,0.9691211401425178,0.9691211401425178
410,0.41041041041041043,0.9691211401425178,0.9691211401425178
411,0.4114114114114114,0.9691211401425178,0.9691211401425178
412,0.4124124124124124,0.9691211401425178,0.9691211401425178
413,0.4134134134134134,0.9691211401425178,0.9691211401425178
414,0.4144144144144144,0.9691211401425178,0.9691211401425178
415,0.41541541541541543,0.9691211401425178,0.9691211401425178
416,0.4164164164164164,0.9691211401425178,0.9691211401425178
417,0.4174174174174174,0.9691211401425178,0.9691211401425178
418,0.4184184184184184,0.9691211401425178,0.9691211401425178
419,0.4194194194194194,0.9691211401425178,0.9691211401425178
420,0.42042042042042044,0.9691211401425178,0.9691211401425178
421,0.4214214214214214,0.9691211401425178,0.9691211401425178
422,0.4224224224224224,0.9691211401425178,0.9691211401425178
423,0.42342342342342343,0.9691211401425178,0.9691211401425178
424,0.4244244244244244,0.9691211401425178,0.9691211401425178
425,0.42542542542542544,0.9691211401425178,0.9691211401425178
426,0.4264264264264264,0.9691211401425178,0.9691211401425178
427,0.4274274274274274,0.9691211401425178,0.9691211401425178
428,0.42842842842842843,0.9691211401425178,0.9691211401425178
429,0.4294294294294294,0.9691211401425178,0.9691211401425178
430,0.43043043043043044,0.9691211401425178,0.9691211401425178
431,0.4314314314314314,0.9691211401425178,0.9691211401425178
432,0.43243243243243246,0.9691211401425178,0.9691211401425178
433,0.43343343343343343,0.9691211401425178,0.9691211401425178
434,0.4344344344344344,0.9691211401425178,0.9691211401425178
435,0.43543543543543545,0.9691211401425178,0.9691211401425178
436,0.4364364364364364,0.9691211401425178,0.9691211401425178
437,0.43743743743743746,0.9691211401425178,0.9691211401425178
438,0.43843843843843844,0.9691211401425178,0.9691211401425178
439,0.4394394394394394,0.9691211401425178,0.9691211401425178
440,0.44044044044044045,0.9691211401425178,0.9691211401425178
441,0.44144144144144143,0.9691211401425178,0.9691211401425178
442,0.44244244244244246,0.9691211401425178,0.9691211401425178
443,0.44344344344344344,0.9691211401425178,0.9691211401425178
444,0.4444444444444444,0.9691211401425178,0.9691211401425178
445,0.44544544544544545,0.9691211401425178,0.9691211401425178
446,0.44644644644644643,0.9691211401425178,0.9691211401425178
447,0.44744744744744747,0.9691211401425178,0.9691211401425178
448,0.44844844844844844,0.9691211401425178,0.9691211401425178
449,0.4494494494494494,0.9691211401425178,0.9691211401425178
450,0.45045045045045046,0.9691211401425178,0.9691211401425178
451,0.45145145145145144,0.9691211401425178,0.9691211401425178
452,0.45245245245245247,0.9691211401425178,0.9691211401425178
453,0.45345345345345345,0.9691211401425178,0.9691211401425178
454,0.4544544544544544,0.9691211401425178,0.9691211401425178
455,0.45545545545545546,0.9691211401425178,0.9691211401425178
456,0.45645645645645644,0.9691211401425178,0.9691211401425178
457,0.4574574574574575,0.9691211401425178,0.9691211401425178
458,0.45845845845845845,0.9691211401425178,0.9691211401425178
459,0.45945945945945943,0.9691211401425178,0.9691211401425178
460,0.46046046046046046,0.9691211401425178,0.9691211401425178
461,0.46146146146146144,0.9691211401425178,0.9691211401425178
462,0.4624624624624625,0.9691211401425178,0.9691211401425178
463,0.46346346346346345,0.9691211401425178,0.9691211401425178
464,0.46446446446446443,0.9691211401425178,0.9691211401425178
465,0.46546546546546547,0.9691211401425178,0.9691211401425178
466,0.46646646646646645,0.9691211401425178,0.9691211401425178
467,0.4674674674674675,0.9691211401425178,0.9691211401425178
468,0.46846846846846846,0.9691211401425178,0.9691211401425178
469,0.4694694694694695,0.9691211401425178,0.9691211401425178
470,0.47047047047047047,0.9691211401425178,0.9691211401425178
471,0.47147147147147145,0.9691211401425178,0.9691211401425178
472,0.4724724724724725,0.9681093394077449,0.9681093394077449
473,0.47347347347347346,0.9681093394077449,0.9681093394077449
474,0.4744744744744745,0.9681093394077449,0.9681093394077449
475,0.4754754754754755,0.9681093394077449,0.9681093394077449
476,0.47647647647647645,0.9681093394077449,0.9681093394077449
477,0.4774774774774775,0.9681093394077449,0.9681093394077449
478,0.47847847847847846,0.9681093394077449,0.9681093394077449
479,0.4794794794794795,0.9681093394077449,0.9681093394077449
480,0.4804804804804805,0.9681093394077449,0.9681093394077449
481,0.48148148148148145,0.9681093394077449,0.9681093394077449
482,0.4824824824824825,0.9681093394077449,0.9681093394077449
483,0.48348348348348347,0.9681093394077449,0.9681093394077449
484,0.4844844844844845,0.9681093394077449,0.9681093394077449
